feature,mode,holiday,country,date,year
holiday,auto,Toussaint,FR,1996-11-01,1996
holiday,auto,Armistice 1918,FR,1996-11-11,1996
holiday,auto,Noel,FR,1996-12-25,1996
holiday,auto,Jour de l'an,FR,1997-01-01,1997
holiday,auto,Lundi de Paques,FR,1997-03-31,1997
holiday,auto,Fete du Travail,FR,1997-05-01,1997
holiday,auto,Armistice 1945,FR,1997-05-08,1997
holiday,auto,Ascension,FR,1997-05-08,1997
holiday,auto,Lundi de Pentecote,FR,1997-05-19,1997
holiday,auto,Fete nationale,FR,1997-07-14,1997
holiday,auto,Assomption,FR,1997-08-15,1997
holiday,auto,Toussaint,FR,1997-11-01,1997
holiday,auto,Armistice 1918,FR,1997-11-11,1997
holiday,auto,Noel,FR,1997-12-25,1997
holiday,auto,Jour de l'an,FR,1998-01-01,1998
holiday,auto,Lundi de Paques,FR,1998-04-13,1998
holiday,auto,Fete du Travail,FR,1998-05-01,1998
holiday,auto,Armistice 1945,FR,1998-05-08,1998
holiday,auto,Ascension,FR,1998-05-21,1998
holiday,auto,Lundi de Pentecote,FR,1998-06-01,1998
holiday,auto,Fete nationale,FR,1998-07-14,1998
holiday,auto,Assomption,FR,1998-08-15,1998
holiday,auto,Toussaint,FR,1998-11-01,1998
holiday,auto,Armistice 1918,FR,1998-11-11,1998
holiday,auto,Noel,FR,1998-12-25,1998
holiday,auto,Jour de l'an,FR,1999-01-01,1999
holiday,auto,Lundi de Paques,FR,1999-04-05,1999
holiday,auto,Fete du Travail,FR,1999-05-01,1999
holiday,auto,Armistice 1945,FR,1999-05-08,1999
holiday,auto,Ascension,FR,1999-05-13,1999
holiday,auto,Lundi de Pentecote,FR,1999-05-24,1999
holiday,auto,Fete nationale,FR,1999-07-14,1999
holiday,auto,Assomption,FR,1999-08-15,1999
holiday,auto,Toussaint,FR,1999-11-01,1999
holiday,auto,Armistice 1918,FR,1999-11-11,1999
holiday,auto,Noel,FR,1999-12-25,1999
holiday,auto,Jour de l'an,FR,2000-01-01,2000
holiday,auto,Lundi de Paques,FR,2000-04-24,2000
holiday,auto,Fete du Travail,FR,2000-05-01,2000
holiday,auto,Armistice 1945,FR,2000-05-08,2000
holiday,auto,Ascension,FR,2000-06-01,2000
holiday,auto,Lundi de Pentecote,FR,2000-06-12,2000
holiday,auto,Fete nationale,FR,2000-07-14,2000
holiday,auto,Assomption,FR,2000-08-15,2000
holiday,auto,Toussaint,FR,2000-11-01,2000
holiday,auto,Armistice 1918,FR,2000-11-11,2000
holiday,auto,Noel,FR,2000-12-25,2000
holiday,auto,Jour de l'an,FR,2001-01-01,2001
holiday,auto,Lundi de Paques,FR,2001-04-16,2001
holiday,auto,Fete du Travail,FR,2001-05-01,2001
holiday,auto,Armistice 1945,FR,2001-05-08,2001
holiday,auto,Ascension,FR,2001-05-24,2001
holiday,auto,Lundi de Pentecote,FR,2001-06-04,2001
holiday,auto,Fete nationale,FR,2001-07-14,2001
holiday,auto,Assomption,FR,2001-08-15,2001
holiday,auto,Toussaint,FR,2001-11-01,2001
holiday,auto,Armistice 1918,FR,2001-11-11,2001
holiday,auto,Noel,FR,2001-12-25,2001
holiday,auto,Jour de l'an,FR,2002-01-01,2002
holiday,auto,Lundi de Paques,FR,2002-04-01,2002
holiday,auto,Fete du Travail,FR,2002-05-01,2002
holiday,auto,Armistice 1945,FR,2002-05-08,2002
holiday,auto,Ascension,FR,2002-05-09,2002
holiday,auto,Lundi de Pentecote,FR,2002-05-20,2002
holiday,auto,Fete nationale,FR,2002-07-14,2002
holiday,auto,Assomption,FR,2002-08-15,2002
holiday,auto,Toussaint,FR,2002-11-01,2002
holiday,auto,Armistice 1918,FR,2002-11-11,2002
holiday,auto,Noel,FR,2002-12-25,2002
holiday,auto,Jour de l'an,FR,2003-01-01,2003
holiday,auto,Lundi de Paques,FR,2003-04-21,2003
holiday,auto,Fete du Travail,FR,2003-05-01,2003
holiday,auto,Armistice 1945,FR,2003-05-08,2003
holiday,auto,Ascension,FR,2003-05-29,2003
holiday,auto,Lundi de Pentecote,FR,2003-06-09,2003
holiday,auto,Fete nationale,FR,2003-07-14,2003
holiday,auto,Assomption,FR,2003-08-15,2003
holiday,auto,Toussaint,FR,2003-11-01,2003
holiday,auto,Armistice 1918,FR,2003-11-11,2003
holiday,auto,Noel,FR,2003-12-25,2003
holiday,auto,Jour de l'an,FR,2004-01-01,2004
holiday,auto,Lundi de Paques,FR,2004-04-12,2004
holiday,auto,Fete du Travail,FR,2004-05-01,2004
holiday,auto,Armistice 1945,FR,2004-05-08,2004
holiday,auto,Ascension,FR,2004-05-20,2004
holiday,auto,Lundi de Pentecote,FR,2004-05-31,2004
holiday,auto,Fete nationale,FR,2004-07-14,2004
holiday,auto,Assomption,FR,2004-08-15,2004
holiday,auto,Toussaint,FR,2004-11-01,2004
holiday,auto,Armistice 1918,FR,2004-11-11,2004
holiday,auto,Noel,FR,2004-12-25,2004
holiday,auto,Jour de l'an,FR,2005-01-01,2005
holiday,auto,Lundi de Paques,FR,2005-03-28,2005
holiday,auto,Fete du Travail,FR,2005-05-01,2005
holiday,auto,Ascension,FR,2005-05-05,2005
holiday,auto,Armistice 1945,FR,2005-05-08,2005
holiday,auto,Lundi de Pentecote,FR,2005-05-16,2005
holiday,auto,Fete nationale,FR,2005-07-14,2005
holiday,auto,Assomption,FR,2005-08-15,2005
holiday,auto,Toussaint,FR,2005-11-01,2005
holiday,auto,Armistice 1918,FR,2005-11-11,2005
holiday,auto,Noel,FR,2005-12-25,2005
holiday,auto,Jour de l'an,FR,2006-01-01,2006
holiday,auto,Lundi de Paques,FR,2006-04-17,2006
holiday,auto,Fete du Travail,FR,2006-05-01,2006
holiday,auto,Armistice 1945,FR,2006-05-08,2006
holiday,auto,Ascension,FR,2006-05-25,2006
holiday,auto,Lundi de Pentecote,FR,2006-06-05,2006
holiday,auto,Fete nationale,FR,2006-07-14,2006
holiday,auto,Assomption,FR,2006-08-15,2006
holiday,auto,Toussaint,FR,2006-11-01,2006
holiday,auto,Armistice 1918,FR,2006-11-11,2006
holiday,auto,Noel,FR,2006-12-25,2006
holiday,auto,Jour de l'an,FR,2007-01-01,2007
holiday,auto,Lundi de Paques,FR,2007-04-09,2007
holiday,auto,Fete du Travail,FR,2007-05-01,2007
holiday,auto,Armistice 1945,FR,2007-05-08,2007
holiday,auto,Ascension,FR,2007-05-17,2007
holiday,auto,Lundi de Pentecote,FR,2007-05-28,2007
holiday,auto,Fete nationale,FR,2007-07-14,2007
holiday,auto,Assomption,FR,2007-08-15,2007
holiday,auto,Toussaint,FR,2007-11-01,2007
holiday,auto,Armistice 1918,FR,2007-11-11,2007
holiday,auto,Noel,FR,2007-12-25,2007
holiday,auto,Jour de l'an,FR,2008-01-01,2008
holiday,auto,Lundi de Paques,FR,2008-03-24,2008
holiday,auto,Ascension,FR,2008-05-01,2008
holiday,auto,Fete du Travail,FR,2008-05-01,2008
holiday,auto,Armistice 1945,FR,2008-05-08,2008
holiday,auto,Lundi de Pentecote,FR,2008-05-12,2008
holiday,auto,Fete nationale,FR,2008-07-14,2008
holiday,auto,Assomption,FR,2008-08-15,2008
holiday,auto,Toussaint,FR,2008-11-01,2008
holiday,auto,Armistice 1918,FR,2008-11-11,2008
holiday,auto,Noel,FR,2008-12-25,2008
holiday,auto,Jour de l'an,FR,2009-01-01,2009
holiday,auto,Lundi de Paques,FR,2009-04-13,2009
holiday,auto,Fete du Travail,FR,2009-05-01,2009
holiday,auto,Armistice 1945,FR,2009-05-08,2009
holiday,auto,Ascension,FR,2009-05-21,2009
holiday,auto,Lundi de Pentecote,FR,2009-06-01,2009
holiday,auto,Fete nationale,FR,2009-07-14,2009
holiday,auto,Assomption,FR,2009-08-15,2009
holiday,auto,Toussaint,FR,2009-11-01,2009
holiday,auto,Armistice 1918,FR,2009-11-11,2009
holiday,auto,Noel,FR,2009-12-25,2009
holiday,auto,Jour de l'an,FR,2010-01-01,2010
holiday,auto,Lundi de Paques,FR,2010-04-05,2010
holiday,auto,Fete du Travail,FR,2010-05-01,2010
holiday,auto,Armistice 1945,FR,2010-05-08,2010
holiday,auto,Ascension,FR,2010-05-13,2010
holiday,auto,Lundi de Pentecote,FR,2010-05-24,2010
holiday,auto,Fete nationale,FR,2010-07-14,2010
holiday,auto,Assomption,FR,2010-08-15,2010
holiday,auto,Toussaint,FR,2010-11-01,2010
holiday,auto,Armistice 1918,FR,2010-11-11,2010
holiday,auto,Noel,FR,2010-12-25,2010
holiday,auto,Jour de l'an,FR,2011-01-01,2011
holiday,auto,Lundi de Paques,FR,2011-04-25,2011
holiday,auto,Fete du Travail,FR,2011-05-01,2011
holiday,auto,Armistice 1945,FR,2011-05-08,2011
holiday,auto,Ascension,FR,2011-06-02,2011
holiday,auto,Lundi de Pentecote,FR,2011-06-13,2011
holiday,auto,Fete nationale,FR,2011-07-14,2011
holiday,auto,Assomption,FR,2011-08-15,2011
holiday,auto,Toussaint,FR,2011-11-01,2011
holiday,auto,Armistice 1918,FR,2011-11-11,2011
holiday,auto,Noel,FR,2011-12-25,2011
holiday,auto,Jour de l'an,FR,2012-01-01,2012
holiday,auto,Lundi de Paques,FR,2012-04-09,2012
holiday,auto,Fete du Travail,FR,2012-05-01,2012
holiday,auto,Armistice 1945,FR,2012-05-08,2012
holiday,auto,Ascension,FR,2012-05-17,2012
holiday,auto,Lundi de Pentecote,FR,2012-05-28,2012
holiday,auto,Fete nationale,FR,2012-07-14,2012
holiday,auto,Assomption,FR,2012-08-15,2012
holiday,auto,Toussaint,FR,2012-11-01,2012
holiday,auto,Armistice 1918,FR,2012-11-11,2012
holiday,auto,Noel,FR,2012-12-25,2012
holiday,auto,Jour de l'an,FR,2013-01-01,2013
holiday,auto,Lundi de Paques,FR,2013-04-01,2013
holiday,auto,Fete du Travail,FR,2013-05-01,2013
holiday,auto,Armistice 1945,FR,2013-05-08,2013
holiday,auto,Ascension,FR,2013-05-09,2013
holiday,auto,Lundi de Pentecote,FR,2013-05-20,2013
holiday,auto,Fete nationale,FR,2013-07-14,2013
holiday,auto,Assomption,FR,2013-08-15,2013
holiday,auto,Toussaint,FR,2013-11-01,2013
holiday,auto,Armistice 1918,FR,2013-11-11,2013
holiday,auto,Noel,FR,2013-12-25,2013
holiday,auto,Jour de l'an,FR,2014-01-01,2014
holiday,auto,Lundi de Paques,FR,2014-04-21,2014
holiday,auto,Fete du Travail,FR,2014-05-01,2014
holiday,auto,Armistice 1945,FR,2014-05-08,2014
holiday,auto,Ascension,FR,2014-05-29,2014
holiday,auto,Lundi de Pentecote,FR,2014-06-09,2014
holiday,auto,Fete nationale,FR,2014-07-14,2014
holiday,auto,Assomption,FR,2014-08-15,2014
holiday,auto,Toussaint,FR,2014-11-01,2014
holiday,auto,Armistice 1918,FR,2014-11-11,2014
holiday,auto,Noel,FR,2014-12-25,2014
holiday,auto,Jour de l'an,FR,2015-01-01,2015
holiday,auto,Lundi de Paques,FR,2015-04-06,2015
holiday,auto,Fete du Travail,FR,2015-05-01,2015
holiday,auto,Armistice 1945,FR,2015-05-08,2015
holiday,auto,Ascension,FR,2015-05-14,2015
holiday,auto,Lundi de Pentecote,FR,2015-05-25,2015
holiday,auto,Fete nationale,FR,2015-07-14,2015
holiday,auto,Assomption,FR,2015-08-15,2015
holiday,auto,Toussaint,FR,2015-11-01,2015
holiday,auto,Armistice 1918,FR,2015-11-11,2015
holiday,auto,Noel,FR,2015-12-25,2015
holiday,auto,Jour de l'an,FR,2016-01-01,2016
holiday,auto,Lundi de Paques,FR,2016-03-28,2016
holiday,auto,Fete du Travail,FR,2016-05-01,2016
holiday,auto,Ascension,FR,2016-05-05,2016
holiday,auto,Armistice 1945,FR,2016-05-08,2016
holiday,auto,Lundi de Pentecote,FR,2016-05-16,2016
holiday,auto,Fete nationale,FR,2016-07-14,2016
holiday,auto,Assomption,FR,2016-08-15,2016
holiday,auto,Toussaint,FR,2016-11-01,2016
holiday,auto,Armistice 1918,FR,2016-11-11,2016
holiday,auto,Noel,FR,2016-12-25,2016
holiday,auto,Jour de l'an,FR,2017-01-01,2017
holiday,auto,Lundi de Paques,FR,2017-04-17,2017
holiday,auto,Fete du Travail,FR,2017-05-01,2017
holiday,auto,Armistice 1945,FR,2017-05-08,2017
holiday,auto,Ascension,FR,2017-05-25,2017
holiday,auto,Lundi de Pentecote,FR,2017-06-05,2017
holiday,auto,Fete nationale,FR,2017-07-14,2017
holiday,auto,Assomption,FR,2017-08-15,2017
holiday,auto,Toussaint,FR,2017-11-01,2017
holiday,auto,Armistice 1918,FR,2017-11-11,2017
holiday,auto,Noel,FR,2017-12-25,2017
holiday,auto,Jour de l'an,FR,2018-01-01,2018
holiday,auto,Lundi de Paques,FR,2018-04-02,2018
holiday,auto,Fete du Travail,FR,2018-05-01,2018
holiday,auto,Armistice 1945,FR,2018-05-08,2018
holiday,auto,Ascension,FR,2018-05-10,2018
holiday,auto,Lundi de Pentecote,FR,2018-05-21,2018
holiday,auto,Fete nationale,FR,2018-07-14,2018
holiday,auto,Assomption,FR,2018-08-15,2018
holiday,auto,Toussaint,FR,2018-11-01,2018
holiday,auto,Armistice 1918,FR,2018-11-11,2018
holiday,auto,Noel,FR,2018-12-25,2018
holiday,auto,Jour de l'an,FR,2019-01-01,2019
holiday,auto,Lundi de Paques,FR,2019-04-22,2019
holiday,auto,Fete du Travail,FR,2019-05-01,2019
holiday,auto,Armistice 1945,FR,2019-05-08,2019
holiday,auto,Ascension,FR,2019-05-30,2019
holiday,auto,Lundi de Pentecote,FR,2019-06-10,2019
holiday,auto,Fete nationale,FR,2019-07-14,2019
holiday,auto,Assomption,FR,2019-08-15,2019
holiday,auto,Toussaint,FR,2019-11-01,2019
holiday,auto,Armistice 1918,FR,2019-11-11,2019
holiday,auto,Noel,FR,2019-12-25,2019
holiday,auto,Jour de l'an,FR,2020-01-01,2020
holiday,auto,Lundi de Paques,FR,2020-04-13,2020
holiday,auto,Fete du Travail,FR,2020-05-01,2020
holiday,auto,Armistice 1945,FR,2020-05-08,2020
holiday,auto,Ascension,FR,2020-05-21,2020
holiday,auto,Lundi de Pentecote,FR,2020-06-01,2020
holiday,auto,Fete nationale,FR,2020-07-14,2020
holiday,auto,Assomption,FR,2020-08-15,2020
holiday,auto,Toussaint,FR,2020-11-01,2020
holiday,auto,Armistice 1918,FR,2020-11-11,2020
holiday,auto,Noel,FR,2020-12-25,2020
holiday,auto,Jour de l'an,FR,2021-01-01,2021
holiday,auto,Lundi de Paques,FR,2021-04-05,2021
holiday,auto,Fete du Travail,FR,2021-05-01,2021
holiday,auto,Armistice 1945,FR,2021-05-08,2021
holiday,auto,Ascension,FR,2021-05-13,2021
holiday,auto,Lundi de Pentecote,FR,2021-05-24,2021
holiday,auto,Fete nationale,FR,2021-07-14,2021
holiday,auto,Assomption,FR,2021-08-15,2021
holiday,auto,Toussaint,FR,2021-11-01,2021
holiday,auto,Armistice 1918,FR,2021-11-11,2021
holiday,auto,Noel,FR,2021-12-25,2021
holiday,auto,Jour de l'an,FR,2022-01-01,2022
holiday,auto,Lundi de Paques,FR,2022-04-18,2022
holiday,auto,Fete du Travail,FR,2022-05-01,2022
holiday,auto,Armistice 1945,FR,2022-05-08,2022
holiday,auto,Ascension,FR,2022-05-26,2022
holiday,auto,Lundi de Pentecote,FR,2022-06-06,2022
holiday,auto,Fete nationale,FR,2022-07-14,2022
holiday,auto,Assomption,FR,2022-08-15,2022
holiday,auto,Toussaint,FR,2022-11-01,2022
holiday,auto,Armistice 1918,FR,2022-11-11,2022
holiday,auto,Noel,FR,2022-12-25,2022
holiday,auto,Jour de l'an,FR,2023-01-01,2023
holiday,auto,Lundi de Paques,FR,2023-04-10,2023
holiday,auto,Fete du Travail,FR,2023-05-01,2023
holiday,auto,Armistice 1945,FR,2023-05-08,2023
holiday,auto,Ascension,FR,2023-05-18,2023
holiday,auto,Lundi de Pentecote,FR,2023-05-29,2023
holiday,auto,Fete nationale,FR,2023-07-14,2023
holiday,auto,Assomption,FR,2023-08-15,2023
holiday,auto,Toussaint,FR,2023-11-01,2023
holiday,auto,Armistice 1918,FR,2023-11-11,2023
holiday,auto,Noel,FR,2023-12-25,2023
holiday,auto,Jour de l'an,FR,2024-01-01,2024
holiday,auto,Lundi de Paques,FR,2024-04-01,2024
holiday,auto,Fete du Travail,FR,2024-05-01,2024
holiday,auto,Armistice 1945,FR,2024-05-08,2024
holiday,auto,Ascension,FR,2024-05-09,2024
holiday,auto,Lundi de Pentecote,FR,2024-05-20,2024
holiday,auto,Fete nationale,FR,2024-07-14,2024
holiday,auto,Assomption,FR,2024-08-15,2024
holiday,auto,Toussaint,FR,2024-11-01,2024
holiday,auto,Armistice 1918,FR,2024-11-11,2024
holiday,auto,Noel,FR,2024-12-25,2024
holiday,auto,Jour de l'an,FR,2025-01-01,2025
holiday,auto,Lundi de Paques,FR,2025-04-21,2025
holiday,auto,Fete du Travail,FR,2025-05-01,2025
holiday,auto,Armistice 1945,FR,2025-05-08,2025
holiday,auto,Ascension,FR,2025-05-29,2025
holiday,auto,Lundi de Pentecote,FR,2025-06-09,2025
holiday,auto,Fete nationale,FR,2025-07-14,2025
holiday,auto,Assomption,FR,2025-08-15,2025
holiday,auto,Toussaint,FR,2025-11-01,2025
holiday,auto,Armistice 1918,FR,2025-11-11,2025
holiday,auto,Noel,FR,2025-12-25,2025
holiday,auto,Jour de l'an,FR,2026-01-01,2026
holiday,auto,Lundi de Paques,FR,2026-04-06,2026
holiday,auto,Fete du Travail,FR,2026-05-01,2026
holiday,auto,Armistice 1945,FR,2026-05-08,2026
holiday,auto,Ascension,FR,2026-05-14,2026
holiday,auto,Lundi de Pentecote,FR,2026-05-25,2026
holiday,auto,Fete nationale,FR,2026-07-14,2026
holiday,auto,Assomption,FR,2026-08-15,2026
holiday,auto,Toussaint,FR,2026-11-01,2026
holiday,auto,Armistice 1918,FR,2026-11-11,2026
holiday,auto,Noel,FR,2026-12-25,2026
holiday,auto,Jour de l'an,FR,2027-01-01,2027
holiday,auto,Lundi de Paques,FR,2027-03-29,2027
holiday,auto,Fete du Travail,FR,2027-05-01,2027
holiday,auto,Ascension,FR,2027-05-06,2027
holiday,auto,Armistice 1945,FR,2027-05-08,2027
holiday,auto,Lundi de Pentecote,FR,2027-05-17,2027
holiday,auto,Fete nationale,FR,2027-07-14,2027
holiday,auto,Assomption,FR,2027-08-15,2027
holiday,auto,Toussaint,FR,2027-11-01,2027
holiday,auto,Armistice 1918,FR,2027-11-11,2027
holiday,auto,Noel,FR,2027-12-25,2027
holiday,auto,Jour de l'an,FR,2028-01-01,2028
holiday,auto,Lundi de Paques,FR,2028-04-17,2028
holiday,auto,Fete du Travail,FR,2028-05-01,2028
holiday,auto,Armistice 1945,FR,2028-05-08,2028
holiday,auto,Ascension,FR,2028-05-25,2028
holiday,auto,Lundi de Pentecote,FR,2028-06-05,2028
holiday,auto,Fete nationale,FR,2028-07-14,2028
holiday,auto,Assomption,FR,2028-08-15,2028
holiday,auto,Toussaint,FR,2028-11-01,2028
holiday,auto,Armistice 1918,FR,2028-11-11,2028
holiday,auto,Noel,FR,2028-12-25,2028
holiday,auto,Jour de l'an,FR,2029-01-01,2029
holiday,auto,Lundi de Paques,FR,2029-04-02,2029
holiday,auto,Fete du Travail,FR,2029-05-01,2029
holiday,auto,Armistice 1945,FR,2029-05-08,2029
holiday,auto,Ascension,FR,2029-05-10,2029
holiday,auto,Lundi de Pentecote,FR,2029-05-21,2029
holiday,auto,Fete nationale,FR,2029-07-14,2029
holiday,auto,Assomption,FR,2029-08-15,2029
holiday,auto,Toussaint,FR,2029-11-01,2029
holiday,auto,Armistice 1918,FR,2029-11-11,2029
holiday,auto,Noel,FR,2029-12-25,2029
holiday,auto,Jour de l'an,FR,2030-01-01,2030
holiday,auto,Lundi de Paques,FR,2030-04-22,2030
holiday,auto,Fete du Travail,FR,2030-05-01,2030
holiday,auto,Armistice 1945,FR,2030-05-08,2030
holiday,auto,Ascension,FR,2030-05-30,2030
holiday,auto,Lundi de Pentecote,FR,2030-06-10,2030
holiday,auto,Fete nationale,FR,2030-07-14,2030
holiday,auto,Assomption,FR,2030-08-15,2030
holiday,auto,Toussaint,FR,2030-11-01,2030
holiday,auto,Armistice 1918,FR,2030-11-11,2030
holiday,auto,Noel,FR,2030-12-25,2030
holiday,auto,Jour de l'an,FR,2031-01-01,2031
holiday,auto,Lundi de Paques,FR,2031-04-14,2031
holiday,auto,Fete du Travail,FR,2031-05-01,2031
holiday,auto,Armistice 1945,FR,2031-05-08,2031
holiday,auto,Ascension,FR,2031-05-22,2031
holiday,auto,Lundi de Pentecote,FR,2031-06-02,2031
holiday,auto,Fete nationale,FR,2031-07-14,2031
holiday,auto,Assomption,FR,2031-08-15,2031
holiday,auto,Toussaint,FR,2031-11-01,2031
holiday,auto,Armistice 1918,FR,2031-11-11,2031
holiday,auto,Noel,FR,2031-12-25,2031
holiday,auto,Jour de l'an,FR,2032-01-01,2032
holiday,auto,Lundi de Paques,FR,2032-03-29,2032
holiday,auto,Fete du Travail,FR,2032-05-01,2032
holiday,auto,Ascension,FR,2032-05-06,2032
holiday,auto,Armistice 1945,FR,2032-05-08,2032
holiday,auto,Lundi de Pentecote,FR,2032-05-17,2032
holiday,auto,Fete nationale,FR,2032-07-14,2032
holiday,auto,Assomption,FR,2032-08-15,2032
holiday,auto,Toussaint,FR,2032-11-01,2032
holiday,auto,Armistice 1918,FR,2032-11-11,2032
holiday,auto,Noel,FR,2032-12-25,2032
holiday,auto,Jour de l'an,FR,2033-01-01,2033
holiday,auto,Lundi de Paques,FR,2033-04-18,2033
holiday,auto,Fete du Travail,FR,2033-05-01,2033
holiday,auto,Armistice 1945,FR,2033-05-08,2033
holiday,auto,Ascension,FR,2033-05-26,2033
holiday,auto,Lundi de Pentecote,FR,2033-06-06,2033
holiday,auto,Fete nationale,FR,2033-07-14,2033
holiday,auto,Assomption,FR,2033-08-15,2033
holiday,auto,Toussaint,FR,2033-11-01,2033
holiday,auto,Armistice 1918,FR,2033-11-11,2033
holiday,auto,Noel,FR,2033-12-25,2033
holiday,auto,Jour de l'an,FR,2034-01-01,2034
holiday,auto,Lundi de Paques,FR,2034-04-10,2034
holiday,auto,Fete du Travail,FR,2034-05-01,2034
holiday,auto,Armistice 1945,FR,2034-05-08,2034
holiday,auto,Ascension,FR,2034-05-18,2034
holiday,auto,Lundi de Pentecote,FR,2034-05-29,2034
holiday,auto,Fete nationale,FR,2034-07-14,2034
holiday,auto,Assomption,FR,2034-08-15,2034
holiday,auto,Toussaint,FR,2034-11-01,2034
holiday,auto,Armistice 1918,FR,2034-11-11,2034
holiday,auto,Noel,FR,2034-12-25,2034
holiday,auto,Jour de l'an,FR,2035-01-01,2035
holiday,auto,Lundi de Paques,FR,2035-03-26,2035
holiday,auto,Fete du Travail,FR,2035-05-01,2035
holiday,auto,Ascension,FR,2035-05-03,2035
holiday,auto,Armistice 1945,FR,2035-05-08,2035
holiday,auto,Lundi de Pentecote,FR,2035-05-14,2035
holiday,auto,Fete nationale,FR,2035-07-14,2035
holiday,auto,Assomption,FR,2035-08-15,2035
holiday,auto,Toussaint,FR,2035-11-01,2035
holiday,auto,Armistice 1918,FR,2035-11-11,2035
holiday,auto,Noel,FR,2035-12-25,2035
holiday,auto,Jour de l'an,FR,2036-01-01,2036
holiday,auto,Lundi de Paques,FR,2036-04-14,2036
holiday,auto,Fete du Travail,FR,2036-05-01,2036
holiday,auto,Armistice 1945,FR,2036-05-08,2036
holiday,auto,Ascension,FR,2036-05-22,2036
holiday,auto,Lundi de Pentecote,FR,2036-06-02,2036
holiday,auto,Fete nationale,FR,2036-07-14,2036
holiday,auto,Assomption,FR,2036-08-15,2036
holiday,auto,Toussaint,FR,2036-11-01,2036
holiday,auto,Armistice 1918,FR,2036-11-11,2036
holiday,auto,Noel,FR,2036-12-25,2036
holiday,auto,Jour de l'an,FR,2037-01-01,2037
holiday,auto,Lundi de Paques,FR,2037-04-06,2037
holiday,auto,Fete du Travail,FR,2037-05-01,2037
holiday,auto,Armistice 1945,FR,2037-05-08,2037
holiday,auto,Ascension,FR,2037-05-14,2037
holiday,auto,Lundi de Pentecote,FR,2037-05-25,2037
holiday,auto,Fete nationale,FR,2037-07-14,2037
holiday,auto,Assomption,FR,2037-08-15,2037
holiday,auto,Toussaint,FR,2037-11-01,2037
holiday,auto,Armistice 1918,FR,2037-11-11,2037
holiday,auto,Noel,FR,2037-12-25,2037
holiday,auto,Jour de l'an,FR,2038-01-01,2038
holiday,auto,Lundi de Paques,FR,2038-04-26,2038
holiday,auto,Fete du Travail,FR,2038-05-01,2038
holiday,auto,Armistice 1945,FR,2038-05-08,2038
holiday,auto,Ascension,FR,2038-06-03,2038
holiday,auto,Lundi de Pentecote,FR,2038-06-14,2038
holiday,auto,Fete nationale,FR,2038-07-14,2038
holiday,auto,Assomption,FR,2038-08-15,2038
holiday,auto,Toussaint,FR,2038-11-01,2038
holiday,auto,Armistice 1918,FR,2038-11-11,2038
holiday,auto,Noel,FR,2038-12-25,2038
holiday,auto,Jour de l'an,FR,2039-01-01,2039
holiday,auto,Lundi de Paques,FR,2039-04-11,2039
holiday,auto,Fete du Travail,FR,2039-05-01,2039
holiday,auto,Armistice 1945,FR,2039-05-08,2039
holiday,auto,Ascension,FR,2039-05-19,2039
holiday,auto,Lundi de Pentecote,FR,2039-05-30,2039
holiday,auto,Fete nationale,FR,2039-07-14,2039
holiday,auto,Assomption,FR,2039-08-15,2039
holiday,auto,Toussaint,FR,2039-11-01,2039
holiday,auto,Armistice 1918,FR,2039-11-11,2039
holiday,auto,Noel,FR,2039-12-25,2039
holiday,auto,Jour de l'an,FR,2040-01-01,2040
holiday,auto,Lundi de Paques,FR,2040-04-02,2040
holiday,auto,Fete du Travail,FR,2040-05-01,2040
holiday,auto,Armistice 1945,FR,2040-05-08,2040
holiday,auto,Ascension,FR,2040-05-10,2040
holiday,auto,Lundi de Pentecote,FR,2040-05-21,2040
holiday,auto,Fete nationale,FR,2040-07-14,2040
holiday,auto,Assomption,FR,2040-08-15,2040
holiday,auto,Toussaint,FR,2040-11-01,2040
holiday,auto,Armistice 1918,FR,2040-11-11,2040
holiday,auto,Noel,FR,2040-12-25,2040
holiday,auto,Jour de l'an,FR,2041-01-01,2041
holiday,auto,Lundi de Paques,FR,2041-04-22,2041
holiday,auto,Fete du Travail,FR,2041-05-01,2041
holiday,auto,Armistice 1945,FR,2041-05-08,2041
holiday,auto,Ascension,FR,2041-05-30,2041
holiday,auto,Lundi de Pentecote,FR,2041-06-10,2041
holiday,auto,Fete nationale,FR,2041-07-14,2041
holiday,auto,Assomption,FR,2041-08-15,2041
holiday,auto,Toussaint,FR,2041-11-01,2041
holiday,auto,Armistice 1918,FR,2041-11-11,2041
holiday,auto,Noel,FR,2041-12-25,2041
holiday,auto,Jour de l'an,FR,2042-01-01,2042
holiday,auto,Lundi de Paques,FR,2042-04-07,2042
holiday,auto,Fete du Travail,FR,2042-05-01,2042
holiday,auto,Armistice 1945,FR,2042-05-08,2042
holiday,auto,Ascension,FR,2042-05-15,2042
holiday,auto,Lundi de Pentecote,FR,2042-05-26,2042
holiday,auto,Fete nationale,FR,2042-07-14,2042
holiday,auto,Assomption,FR,2042-08-15,2042
holiday,auto,Toussaint,FR,2042-11-01,2042
holiday,auto,Armistice 1918,FR,2042-11-11,2042
holiday,auto,Noel,FR,2042-12-25,2042
holiday,auto,Jour de l'an,FR,2043-01-01,2043
holiday,auto,Lundi de Paques,FR,2043-03-30,2043
holiday,auto,Fete du Travail,FR,2043-05-01,2043
holiday,auto,Ascension,FR,2043-05-07,2043
holiday,auto,Armistice 1945,FR,2043-05-08,2043
